rec_ID,timestamp,label,confidence,track_ID,x_min,y_min,x_max,y_max,file_path
22,20231207_16-27-44.637248,insect,0.51,12,0.4508,0.3626,0.4751,0.4019,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-44.637248_12_crop.jpg
22,20231207_16-27-44.640833,insect,0.81,13,0.4344,0.8046,0.4742,0.8634,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-44.640833_13_crop.jpg
22,20231207_16-27-44.645232,insect,0.81,14,0.4431,0.6524,0.4745,0.704,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-44.645232_14_crop.jpg
22,20231207_16-27-44.649240,insect,0.78,15,0.4973,0.7969,0.5405,0.8848,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-44.649240_15_crop.jpg
22,20231207_16-27-44.654477,insect,0.69,16,0.337,0.3389,0.3692,0.4081,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-44.654477_16_crop.jpg
22,20231207_16-27-44.658900,insect,0.71,17,0.4983,0.6438,0.5503,0.7316,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-44.658900_17_crop.jpg
22,20231207_16-27-44.664246,insect,0.64,18,0.5566,0.3821,0.5848,0.4378,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-44.664246_18_crop.jpg
22,20231207_16-27-44.668823,insect,0.73,19,0.4451,0.5008,0.4781,0.5554,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-44.668823_19_crop.jpg
22,20231207_16-27-44.673997,insect,0.61,20,0.502,0.4888,0.5568,0.5773,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-44.673997_20_crop.jpg
22,20231207_16-27-44.679317,insect,0.64,23,0.3859,0.3362,0.4167,0.3901,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-44.679317_23_crop.jpg
22,20231207_16-27-44.681991,insect,0.52,24,0.3758,0.4812,0.4181,0.5626,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-44.681991_24_crop.jpg
22,20231207_16-27-44.684842,insect,0.61,27,0.3216,0.6424,0.3602,0.7422,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-44.684842_27_crop.jpg
22,20231207_16-27-45.725650,insect,0.71,11,0.8392,0.3434,0.8595,0.3867,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-45.725650_11_crop.jpg
22,20231207_16-27-45.728609,insect,0.55,12,0.451,0.3625,0.4751,0.4015,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-45.728609_12_crop.jpg
22,20231207_16-27-45.731489,insect,0.81,13,0.435,0.8051,0.4734,0.8632,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-45.731489_13_crop.jpg
22,20231207_16-27-45.735285,insect,0.81,14,0.4432,0.6525,0.4745,0.7043,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-45.735285_14_crop.jpg
22,20231207_16-27-45.738609,insect,0.8,15,0.4972,0.7964,0.5401,0.8851,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-45.738609_15_crop.jpg
22,20231207_16-27-45.742816,insect,0.7,16,0.337,0.3386,0.3689,0.4078,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-45.742816_16_crop.jpg
22,20231207_16-27-45.746208,insect,0.73,17,0.4978,0.6438,0.5502,0.7316,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-45.746208_17_crop.jpg
22,20231207_16-27-45.750669,insect,0.66,18,0.5571,0.3833,0.5846,0.438,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-45.750669_18_crop.jpg
22,20231207_16-27-45.753867,insect,0.75,19,0.4452,0.5007,0.4782,0.5555,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-45.753867_19_crop.jpg
22,20231207_16-27-45.757280,insect,0.63,20,0.5017,0.4888,0.5568,0.5776,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-45.757280_20_crop.jpg
22,20231207_16-27-45.761851,insect,0.51,21,0.3457,0.0405,0.3678,0.0694,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-45.761851_21_crop.jpg
22,20231207_16-27-45.765038,insect,0.67,23,0.3861,0.336,0.4166,0.3897,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-45.765038_23_crop.jpg
22,20231207_16-27-45.768562,insect,0.57,24,0.3764,0.4809,0.4177,0.5619,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-45.768562_24_crop.jpg
22,20231207_16-27-45.774427,insect,0.65,27,0.3213,0.6429,0.3598,0.7415,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-45.774427_27_crop.jpg
22,20231207_16-27-45.781695,insect,0.52,36,0.5386,0.6595,0.5886,0.737,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-45.781695_36_crop.jpg
22,20231207_16-27-46.833639,insect,0.72,11,0.8393,0.3433,0.8593,0.3862,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-46.833639_11_crop.jpg
22,20231207_16-27-46.835858,insect,0.58,12,0.451,0.3621,0.4752,0.4018,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-46.835858_12_crop.jpg
22,20231207_16-27-46.839521,insect,0.8,13,0.4348,0.8049,0.4734,0.8643,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-46.839521_13_crop.jpg
22,20231207_16-27-46.843346,insect,0.81,14,0.4428,0.6521,0.4744,0.7041,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-46.843346_14_crop.jpg
22,20231207_16-27-46.848067,insect,0.79,15,0.4974,0.7959,0.5404,0.8853,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-46.848067_15_crop.jpg
22,20231207_16-27-46.853448,insect,0.72,16,0.3367,0.3379,0.3696,0.4084,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-46.853448_16_crop.jpg
22,20231207_16-27-46.859047,insect,0.73,17,0.4982,0.6433,0.5503,0.7318,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-46.859047_17_crop.jpg
22,20231207_16-27-46.863596,insect,0.65,18,0.5567,0.3823,0.5848,0.4388,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-46.863596_18_crop.jpg
22,20231207_16-27-46.866583,insect,0.75,19,0.4452,0.5001,0.4782,0.556,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-46.866583_19_crop.jpg
22,20231207_16-27-46.869161,insect,0.65,20,0.5014,0.4877,0.5572,0.5779,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-46.869161_20_crop.jpg
22,20231207_16-27-46.872858,insect,0.6,21,0.3444,0.0391,0.3704,0.0713,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-46.872858_21_crop.jpg
22,20231207_16-27-46.879688,insect,0.7,23,0.3862,0.3359,0.4165,0.3887,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-46.879688_23_crop.jpg
22,20231207_16-27-46.882675,insect,0.54,24,0.3769,0.4804,0.4182,0.5634,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-46.882675_24_crop.jpg
22,20231207_16-27-46.885403,insect,0.69,27,0.3201,0.6413,0.3607,0.7428,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-46.885403_27_crop.jpg
22,20231207_16-27-46.888707,insect,0.51,36,0.5386,0.6594,0.5874,0.7367,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-46.888707_36_crop.jpg
22,20231207_16-27-47.936034,insect,0.71,11,0.8393,0.3433,0.8595,0.3864,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-47.936034_11_crop.jpg
22,20231207_16-27-47.938687,insect,0.58,12,0.4513,0.3618,0.475,0.4017,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-47.938687_12_crop.jpg
22,20231207_16-27-47.941268,insect,0.81,13,0.4346,0.805,0.4738,0.8632,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-47.941268_13_crop.jpg
22,20231207_16-27-47.944808,insect,0.81,14,0.4431,0.6524,0.4746,0.7038,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-47.944808_14_crop.jpg
22,20231207_16-27-47.947819,insect,0.8,15,0.4974,0.7964,0.5399,0.885,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-47.947819_15_crop.jpg
22,20231207_16-27-47.951563,insect,0.7,16,0.3371,0.3383,0.3688,0.4075,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-47.951563_16_crop.jpg
22,20231207_16-27-47.954935,insect,0.73,17,0.4981,0.6438,0.5496,0.7314,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-47.954935_17_crop.jpg
22,20231207_16-27-47.958926,insect,0.67,18,0.5566,0.3824,0.5848,0.438,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-47.958926_18_crop.jpg
22,20231207_16-27-47.961892,insect,0.75,19,0.445,0.5006,0.478,0.5558,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-47.961892_19_crop.jpg
22,20231207_16-27-47.965224,insect,0.64,20,0.5017,0.4886,0.5567,0.5781,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-47.965224_20_crop.jpg
22,20231207_16-27-47.969643,insect,0.53,21,0.3447,0.0398,0.3694,0.0708,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-47.969643_21_crop.jpg
22,20231207_16-27-47.972952,insect,0.7,23,0.3863,0.3358,0.4165,0.3889,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-47.972952_23_crop.jpg
22,20231207_16-27-47.975484,insect,0.54,24,0.377,0.4796,0.4177,0.5631,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-47.975484_24_crop.jpg
22,20231207_16-27-47.978442,insect,0.64,27,0.3215,0.6421,0.3597,0.7412,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-47.978442_27_crop.jpg
22,20231207_16-27-47.981713,insect,0.53,36,0.5388,0.6603,0.5887,0.737,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-47.981713_36_crop.jpg
22,20231207_16-27-49.027811,insect,0.71,11,0.8394,0.3435,0.8593,0.3864,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-49.027811_11_crop.jpg
22,20231207_16-27-49.040447,insect,0.55,12,0.4511,0.3626,0.4747,0.4015,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-49.040447_12_crop.jpg
22,20231207_16-27-49.046012,insect,0.81,13,0.435,0.8046,0.4733,0.8639,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-49.046012_13_crop.jpg
22,20231207_16-27-49.052321,insect,0.81,14,0.4429,0.652,0.4746,0.7038,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-49.052321_14_crop.jpg
22,20231207_16-27-49.056301,insect,0.8,15,0.4971,0.7953,0.5403,0.8856,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-49.056301_15_crop.jpg
22,20231207_16-27-49.061099,insect,0.71,16,0.3369,0.338,0.3691,0.4071,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-49.061099_16_crop.jpg
22,20231207_16-27-49.064209,insect,0.73,17,0.4983,0.6434,0.5502,0.7319,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-49.064209_17_crop.jpg
22,20231207_16-27-49.069776,insect,0.64,18,0.5566,0.3819,0.5849,0.4382,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-49.069776_18_crop.jpg
22,20231207_16-27-49.072635,insect,0.74,19,0.4452,0.5006,0.4783,0.5558,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-49.072635_19_crop.jpg
22,20231207_16-27-49.077523,insect,0.64,20,0.5006,0.4891,0.5567,0.578,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-49.077523_20_crop.jpg
22,20231207_16-27-49.083588,insect,0.58,21,0.3447,0.0397,0.3695,0.0708,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-49.083588_21_crop.jpg
22,20231207_16-27-49.086207,insect,0.69,23,0.3864,0.3365,0.4164,0.3879,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-49.086207_23_crop.jpg
22,20231207_16-27-49.091379,insect,0.57,24,0.3772,0.4807,0.418,0.5632,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-49.091379_24_crop.jpg
22,20231207_16-27-49.095121,insect,0.67,27,0.3206,0.6427,0.3606,0.7429,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-49.095121_27_crop.jpg
22,20231207_16-27-50.134087,insect,0.71,11,0.8392,0.3434,0.8595,0.3865,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-50.134087_11_crop.jpg
22,20231207_16-27-50.137692,insect,0.52,12,0.4508,0.363,0.4749,0.4014,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-50.137692_12_crop.jpg
22,20231207_16-27-50.142592,insect,0.8,13,0.435,0.805,0.4737,0.8632,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-50.142592_13_crop.jpg
22,20231207_16-27-50.146407,insect,0.81,14,0.443,0.6525,0.4746,0.7037,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-50.146407_14_crop.jpg
22,20231207_16-27-50.150405,insect,0.79,15,0.4973,0.7966,0.5403,0.8851,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-50.150405_15_crop.jpg
22,20231207_16-27-50.155005,insect,0.71,16,0.3369,0.3384,0.3696,0.408,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-50.155005_16_crop.jpg
22,20231207_16-27-50.162075,insect,0.71,17,0.4981,0.6434,0.5508,0.7315,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-50.162075_17_crop.jpg
22,20231207_16-27-50.169633,insect,0.65,18,0.5568,0.3831,0.5847,0.4379,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-50.169633_18_crop.jpg
22,20231207_16-27-50.175479,insect,0.72,19,0.4448,0.501,0.4781,0.5554,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-50.175479_19_crop.jpg
22,20231207_16-27-50.178989,insect,0.64,20,0.5017,0.4884,0.5578,0.5771,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-50.178989_20_crop.jpg
22,20231207_16-27-50.184571,insect,0.53,21,0.3456,0.0405,0.3687,0.0698,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-50.184571_21_crop.jpg
22,20231207_16-27-50.188937,insect,0.64,23,0.386,0.3359,0.4167,0.3894,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-50.188937_23_crop.jpg
22,20231207_16-27-50.193221,insect,0.63,27,0.3213,0.6428,0.3605,0.7419,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-50.193221_27_crop.jpg
22,20231207_16-27-51.248416,insect,0.71,11,0.8391,0.3435,0.8593,0.3864,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-51.248416_11_crop.jpg
22,20231207_16-27-51.251676,insect,0.52,12,0.4512,0.3625,0.4748,0.4017,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-51.251676_12_crop.jpg
22,20231207_16-27-51.254703,insect,0.8,13,0.435,0.8049,0.4739,0.8637,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-51.254703_13_crop.jpg
22,20231207_16-27-51.260743,insect,0.8,14,0.4429,0.6525,0.4745,0.7043,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-51.260743_14_crop.jpg
22,20231207_16-27-51.265412,insect,0.78,15,0.4971,0.7964,0.5401,0.8852,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-51.265412_15_crop.jpg
22,20231207_16-27-51.270530,insect,0.71,16,0.3369,0.3384,0.3695,0.4085,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-51.270530_16_crop.jpg
22,20231207_16-27-51.274048,insect,0.72,17,0.4977,0.6435,0.5518,0.7321,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-51.274048_17_crop.jpg
22,20231207_16-27-51.280477,insect,0.63,18,0.5566,0.3825,0.5849,0.4381,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-51.280477_18_crop.jpg
22,20231207_16-27-51.283739,insect,0.71,19,0.4451,0.5011,0.4779,0.5555,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-51.283739_19_crop.jpg
22,20231207_16-27-51.287006,insect,0.61,20,0.5017,0.4883,0.5578,0.5776,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-51.287006_20_crop.jpg
22,20231207_16-27-51.290764,insect,0.63,23,0.3858,0.3359,0.4169,0.39,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-51.290764_23_crop.jpg
22,20231207_16-27-51.293911,insect,0.61,27,0.3213,0.6426,0.3605,0.742,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-51.293911_27_crop.jpg
22,20231207_16-27-52.337133,insect,0.71,11,0.8391,0.3434,0.8595,0.3868,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-52.337133_11_crop.jpg
22,20231207_16-27-52.340092,insect,0.54,12,0.4511,0.3634,0.475,0.4012,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-52.340092_12_crop.jpg
22,20231207_16-27-52.343111,insect,0.81,13,0.4346,0.8049,0.4737,0.8637,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-52.343111_13_crop.jpg
22,20231207_16-27-52.346689,insect,0.81,14,0.443,0.6525,0.4744,0.7037,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-52.346689_14_crop.jpg
22,20231207_16-27-52.351593,insect,0.8,15,0.497,0.7958,0.5405,0.8855,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-52.351593_15_crop.jpg
22,20231207_16-27-52.356183,insect,0.72,16,0.3369,0.3382,0.3697,0.408,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-52.356183_16_crop.jpg
22,20231207_16-27-52.362116,insect,0.71,17,0.4982,0.6443,0.5507,0.7313,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-52.362116_17_crop.jpg
22,20231207_16-27-52.368990,insect,0.64,18,0.5568,0.3826,0.5848,0.438,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-52.368990_18_crop.jpg
22,20231207_16-27-52.375545,insect,0.72,19,0.4448,0.5006,0.478,0.5558,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-52.375545_19_crop.jpg
22,20231207_16-27-52.380395,insect,0.6,20,0.502,0.4886,0.557,0.5774,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-52.380395_20_crop.jpg
22,20231207_16-27-52.387772,insect,0.66,23,0.3862,0.3358,0.4165,0.3884,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-52.387772_23_crop.jpg
22,20231207_16-27-52.393308,insect,0.66,27,0.3209,0.6434,0.3606,0.7428,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-52.393308_27_crop.jpg
22,20231207_16-27-52.400591,insect,0.53,36,0.5382,0.66,0.5876,0.7361,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-52.400591_36_crop.jpg
22,20231207_16-27-53.448389,insect,0.71,11,0.8392,0.3433,0.8595,0.3864,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-53.448389_11_crop.jpg
22,20231207_16-27-53.451554,insect,0.57,12,0.4509,0.3628,0.4754,0.4016,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-53.451554_12_crop.jpg
22,20231207_16-27-53.454326,insect,0.81,13,0.4349,0.8046,0.4741,0.8634,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-53.454326_13_crop.jpg
22,20231207_16-27-53.458932,insect,0.8,14,0.443,0.6528,0.4745,0.704,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-53.458932_14_crop.jpg
22,20231207_16-27-53.462105,insect,0.8,15,0.4974,0.7961,0.5399,0.8848,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-53.462105_15_crop.jpg
22,20231207_16-27-53.465958,insect,0.7,16,0.3368,0.3382,0.3696,0.4081,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-53.465958_16_crop.jpg
22,20231207_16-27-53.469107,insect,0.73,17,0.4978,0.6436,0.5513,0.7315,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-53.469107_17_crop.jpg
22,20231207_16-27-53.473279,insect,0.66,18,0.5564,0.3827,0.5849,0.4372,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-53.473279_18_crop.jpg
22,20231207_16-27-53.476165,insect,0.73,19,0.4447,0.5003,0.4785,0.5559,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-53.476165_19_crop.jpg
22,20231207_16-27-53.479404,insect,0.64,20,0.5016,0.488,0.5583,0.5778,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-53.479404_20_crop.jpg
22,20231207_16-27-53.483645,insect,0.65,23,0.3859,0.3368,0.4163,0.3885,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-53.483645_23_crop.jpg
22,20231207_16-27-53.486881,insect,0.66,27,0.3206,0.6426,0.3609,0.7424,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-53.486881_27_crop.jpg
22,20231207_16-27-54.524305,insect,0.71,11,0.8391,0.3432,0.8595,0.3868,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-54.524305_11_crop.jpg
22,20231207_16-27-54.526432,insect,0.56,12,0.4509,0.3628,0.4752,0.4015,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-54.526432_12_crop.jpg
22,20231207_16-27-54.528492,insect,0.81,13,0.4355,0.8048,0.4738,0.8632,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-54.528492_13_crop.jpg
22,20231207_16-27-54.531048,insect,0.81,14,0.4429,0.6527,0.4748,0.704,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-54.531048_14_crop.jpg
22,20231207_16-27-54.535476,insect,0.79,15,0.4978,0.7965,0.5398,0.885,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-54.535476_15_crop.jpg
22,20231207_16-27-54.538155,insect,0.71,16,0.3369,0.3384,0.3697,0.4083,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-54.538155_16_crop.jpg
22,20231207_16-27-54.540545,insect,0.73,17,0.4977,0.6437,0.5511,0.7316,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-54.540545_17_crop.jpg
22,20231207_16-27-54.543757,insect,0.66,18,0.5567,0.383,0.5848,0.4377,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-54.543757_18_crop.jpg
22,20231207_16-27-54.546243,insect,0.69,19,0.4448,0.5007,0.478,0.5554,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-54.546243_19_crop.jpg
22,20231207_16-27-54.548885,insect,0.65,20,0.5014,0.4883,0.5579,0.5775,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-54.548885_20_crop.jpg
22,20231207_16-27-54.552851,insect,0.69,23,0.386,0.3357,0.4167,0.3895,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-54.552851_23_crop.jpg
22,20231207_16-27-54.555613,insect,0.66,27,0.3207,0.6428,0.361,0.7433,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-54.555613_27_crop.jpg
22,20231207_16-27-54.559493,insect,0.5,36,0.5378,0.6591,0.5875,0.7364,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-54.559493_36_crop.jpg
22,20231207_16-27-55.603125,insect,0.71,11,0.8392,0.3433,0.8596,0.3868,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-55.603125_11_crop.jpg
22,20231207_16-27-55.612681,insect,0.53,12,0.4514,0.3628,0.4746,0.4009,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-55.612681_12_crop.jpg
22,20231207_16-27-55.620063,insect,0.81,13,0.4352,0.805,0.4738,0.8636,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-55.620063_13_crop.jpg
22,20231207_16-27-55.625443,insect,0.81,14,0.4429,0.6522,0.4747,0.7038,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-55.625443_14_crop.jpg
22,20231207_16-27-55.627855,insect,0.79,15,0.497,0.7959,0.5402,0.8851,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-55.627855_15_crop.jpg
22,20231207_16-27-55.633974,insect,0.69,16,0.337,0.3388,0.3693,0.4081,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-55.633974_16_crop.jpg
22,20231207_16-27-55.639275,insect,0.72,17,0.498,0.6438,0.5511,0.7315,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-55.639275_17_crop.jpg
22,20231207_16-27-55.644682,insect,0.64,18,0.5566,0.3829,0.5847,0.4374,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-55.644682_18_crop.jpg
22,20231207_16-27-55.649438,insect,0.72,19,0.4451,0.5006,0.4783,0.5554,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-55.649438_19_crop.jpg
22,20231207_16-27-55.654981,insect,0.64,20,0.5015,0.4892,0.5575,0.5779,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-55.654981_20_crop.jpg
22,20231207_16-27-55.660332,insect,0.66,23,0.3859,0.3362,0.4167,0.3897,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-55.660332_23_crop.jpg
22,20231207_16-27-55.666097,insect,0.6,27,0.3211,0.6417,0.3608,0.7419,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-55.666097_27_crop.jpg
22,20231207_16-27-56.707085,insect,0.71,11,0.8391,0.3434,0.8597,0.3871,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-56.707085_11_crop.jpg
22,20231207_16-27-56.709830,insect,0.54,12,0.4511,0.3631,0.4749,0.4013,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-56.709830_12_crop.jpg
22,20231207_16-27-56.712193,insect,0.81,13,0.4348,0.805,0.4743,0.8634,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-56.712193_13_crop.jpg
22,20231207_16-27-56.716100,insect,0.81,14,0.443,0.6525,0.4747,0.7041,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-56.716100_14_crop.jpg
